"","fvegHW90mask","aetdec_90m","cwddec_90m","pptdec_90m","pptdjf_90m","pptjja_90m","tmndec_90m","tmxdec_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"90",15,25.637300491333,0.112700000405312,127.107299804688,141.093307495117,3.60689997673035,2.0113000869751,12.9892997741699,33.0152015686035,2.45359992980957,-41590.6696067,4176.06070304
"91",11,23.8852996826172,0.0493000000715256,136.264297485352,148.851104736328,3.64439988136292,1.56599998474121,12.609299659729,32.5523986816406,1.87580001354218,-35955.0992122,3691.75121892
"92",15,26.0266990661621,0.458999991416931,158.38330078125,160.253997802734,1.72720003128052,5.32070016860962,13.3066997528076,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"93",15,26.0266990661621,0.458999991416931,158.38330078125,160.253997802734,1.72720003128052,5.32070016860962,13.3066997528076,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"94",15,28.1443004608154,0.378699988126755,181.391296386719,180.014007568359,2.02509999275208,6.09899997711182,13.6187000274658,26.9230003356934,6.37939977645874,-217462.173352,1135.65464374
"95",4,27.6432991027832,0.957300007343292,122.151298522949,126.894798278809,2.33189988136292,5.61630010604858,13.4117002487183,23.7985992431641,5.7701997756958,-199180.417978,-9141.39172557
"96",4,27.6432991027832,0.957300007343292,122.151298522949,126.894798278809,2.33189988136292,5.61630010604858,13.4117002487183,23.7985992431641,5.7701997756958,-199180.417978,-9141.39172557
"97",4,27.6432991027832,0.957300007343292,122.151298522949,126.894798278809,2.33189988136292,5.61630010604858,13.4117002487183,23.7985992431641,5.7701997756958,-199180.417978,-9141.39172557
"98",4,27.6432991027832,0.957300007343292,122.151298522949,126.894798278809,2.33189988136292,5.61630010604858,13.4117002487183,23.7985992431641,5.7701997756958,-199180.417978,-9141.39172557
"99",4,27.6432991027832,0.957300007343292,122.151298522949,126.894798278809,2.33189988136292,5.61630010604858,13.4117002487183,23.7985992431641,5.7701997756958,-199180.417978,-9141.39172557
"100",4,27.6432991027832,0.957300007343292,122.151298522949,126.894798278809,2.33189988136292,5.61630010604858,13.4117002487183,23.7985992431641,5.7701997756958,-199180.417978,-9141.39172557
"101",15,27.5702991485596,0.919300019741058,122.871299743652,127.366096496582,2.36730003356934,5.67670011520386,13.3402996063232,24.051700592041,5.83720016479492,-198797.722376,-9628.69668665
"102",15,27.5702991485596,0.919300019741058,122.871299743652,127.366096496582,2.36730003356934,5.67670011520386,13.3402996063232,24.051700592041,5.83720016479492,-198797.722376,-9628.69668665
"103",15,27.0862998962402,0.865299999713898,123.829002380371,128.342102050781,2.40689992904663,5.48169994354248,13.2593002319336,23.9696006774902,5.67600011825562,-198489.058033,-9907.38851883
"104",2,27.7490005493164,0.874300003051758,136.485702514648,137.130401611328,2.81489992141724,6.3270001411438,12.3896999359131,25.5589008331299,6.69840002059937,-197242.7886,-10540.823833
"105",2,27.7490005493164,0.874300003051758,136.485702514648,137.130401611328,2.81489992141724,6.3270001411438,12.3896999359131,25.5589008331299,6.69840002059937,-197242.7886,-10540.823833
"106",2,27.7490005493164,0.874300003051758,136.485702514648,137.130401611328,2.81489992141724,6.3270001411438,12.3896999359131,25.5589008331299,6.69840002059937,-197242.7886,-10540.823833
"107",15,26.5963001251221,0.750299990177155,126.637298583984,130.31379699707,2.53999996185303,5.40399980545044,13.0279998779297,24.7807998657227,5.60080003738403,-198122.077571,-10467.6767831
"108",15,26.5963001251221,0.750299990177155,126.637298583984,130.31379699707,2.53999996185303,5.40399980545044,13.0279998779297,24.7807998657227,5.60080003738403,-198122.077571,-10467.6767831
"109",9,26.9759998321533,0.804000020027161,130.01530456543,133.158706665039,2.57139992713928,5.78999996185303,12.726300239563,25.1431999206543,6.0721001625061,-197605.055878,-11000.3755348
"110",4,29.0387001037598,1.12800002098083,129.985000610352,132.714096069336,2.72480010986328,6.2846999168396,13.0193004608154,24.0240001678467,6.53289985656738,-197251.13266,-14007.7834461
"111",5,29.2229995727539,1.1492999792099,121.072700500488,124.763198852539,2.2846999168396,6.86499977111816,13.9512996673584,20.3376998901367,7.21120023727417,-217794.011775,-17260.0718312
"112",15,24.7959995269775,2.79530000686646,57.2929992675781,64.2908020019531,1.41690003871918,2.98769998550415,12.3877000808716,33.3680000305176,3.71670007705688,-40785.2859471,-39072.2963566
"113",15,25.4666996002197,2.20129990577698,67.1407012939453,72.35009765625,1.17190003395081,3.4653000831604,13.7693004608154,29.8691005706787,3.99200010299683,-156699.550527,-40214.5223068
"114",15,25.7586994171143,2.16330003738403,70.1336975097656,74.6766967773438,1.21430003643036,3.56170010566711,13.774299621582,29.6917991638184,4.05060005187988,-156231.673295,-40602.7623671
"115",5,25.9829998016357,2.33870005607605,122.018997192383,132.963195800781,3.3814001083374,1.98370003700256,13.7397003173828,33.1511001586914,2.43939995765686,-10530.3749622,-49748.234647
"116",15,22.9990005493164,2.05329990386963,64.7192993164062,73.4430999755859,0.995999991893768,3.2960000038147,13.5970001220703,32.3238983154297,3.44970011711121,-121151.481223,-65375.7415454
"117",15,23.1709995269775,2.09500002861023,64.7689971923828,73.2786026000977,0.997200012207031,2.74729990959167,13.7503004074097,32.5127983093262,2.94039988517761,-122058.273756,-65129.111748
"118",15,22.9990005493164,2.05329990386963,64.7192993164062,73.4430999755859,0.995999991893768,3.2960000038147,13.5970001220703,32.3238983154297,3.44970011711121,-121151.481223,-65375.7415454
"119",15,23.1709995269775,2.09500002861023,64.7689971923828,73.2786026000977,0.997200012207031,2.74729990959167,13.7503004074097,32.5127983093262,2.94039988517761,-122058.273756,-65129.111748
"120",15,23.1709995269775,2.09500002861023,64.7689971923828,73.2786026000977,0.997200012207031,2.74729990959167,13.7503004074097,32.5127983093262,2.94039988517761,-122058.273756,-65129.111748
"121",15,22.9990005493164,2.05329990386963,64.7192993164062,73.4430999755859,0.995999991893768,3.2960000038147,13.5970001220703,32.3238983154297,3.44970011711121,-121151.481223,-65375.7415454
"122",15,23.1709995269775,2.09500002861023,64.7689971923828,73.2786026000977,0.997099995613098,2.74729990959167,13.7503004074097,32.5127983093262,2.93910002708435,-122093.620053,-65128.5967029
"123",15,22.9990005493164,2.05329990386963,64.7192993164062,73.4430999755859,0.995999991893768,3.2960000038147,13.5970001220703,32.3238983154297,3.44970011711121,-121177.830959,-65364.2429686
"124",8,31.7222995758057,0.7742999792099,192.237701416016,192.204803466797,3.89669990539551,6.35300016403198,13.9097003936768,26.8603992462158,5.52269983291626,-198721.197662,-70499.7412114
"125",8,31.7222995758057,0.7742999792099,192.237701416016,192.204803466797,3.89669990539551,6.35300016403198,13.9097003936768,26.8603992462158,5.52269983291626,-198721.197662,-70499.7412114
"126",8,31.7222995758057,0.7742999792099,192.237701416016,192.204803466797,3.89669990539551,6.35300016403198,13.9097003936768,26.8603992462158,5.52269983291626,-198721.197662,-70499.7412114
"127",7,31.0886993408203,0.547699987888336,215.466995239258,225.087799072266,4.65719985961914,4.94929981231689,15.2530002593994,24.7101993560791,4.94269990921021,-192849.482094,-106150.42563
"128",7,28.3283004760742,0.514999985694885,212.621002197266,227.351593017578,2.38669991493225,2.72300004959106,15.8999996185303,27.5662994384766,3.26889991760254,-183314.175756,-106852.64607
"129",8,33.8007011413574,0.924700021743774,224.289001464844,235.976593017578,2.87890005111694,5.44670009613037,15.0059995651245,26.5382995605469,5.37069988250732,-184694.272314,-109012.759352
"130",8,33.8007011413574,0.924700021743774,224.289001464844,235.976593017578,2.87890005111694,5.44670009613037,15.0059995651245,26.5382995605469,5.37069988250732,-184694.272314,-109012.759352
"131",7,32.5029983520508,1.21270000934601,143.467697143555,153.087997436523,1.90659999847412,4.30999994277954,15.5907001495361,25.2560997009277,4.70410013198853,-170869.99533,-110505.298902
"132",7,32.0443000793457,1.05099999904633,192.549697875977,207.404205322266,2.5246000289917,4.30429983139038,15.2806997299194,25.2252006530762,4.55970001220703,-182158.431098,-110516.668995
"133",7,31.7012996673584,1.0349999666214,183.011703491211,197.684692382812,2.39800000190735,4.25299978256226,15.4079999923706,24.7616996765137,4.57980012893677,-181801.7818,-110465.448909
"134",7,31.7012996673584,1.0349999666214,183.011703491211,197.684692382812,2.39800000190735,4.25299978256226,15.4079999923706,24.7616996765137,4.57980012893677,-181801.7818,-110465.448909
"135",15,31.7689990997314,1.05529999732971,148.820297241211,163.702606201172,2.24699997901917,4.60830020904541,15.6763000488281,22.2737007141113,5.04390001296997,-181400.630182,-112475.329993
"136",8,30.5237007141113,1.84029996395111,110.130699157715,119.186996459961,1.37890005111694,4.22130012512207,15.9126996994019,20.993200302124,4.74209976196289,-163698.9795,-119741.735585
"137",15,35.6057014465332,4.9556999206543,115.974998474121,141.116592407227,6.38040018081665,3.98970007896423,12.7353000640869,32.2589988708496,4.46820020675659,88123.4782021,-153504.528662
"138",15,21.5006999969482,3.66100001335144,134.632293701172,155.840606689453,7.5201997756958,0.562300026416779,10.1800003051758,29.9901008605957,0.728799998760223,110782.282618,-184392.023546
"139",15,27.7383003234863,2.61129999160767,104.902000427246,111.391799926758,0.719600021839142,1.43669998645782,16.9060001373291,33.6363983154297,1.99430000782013,-133331.956374,-196849.013077
"140",15,30.6193008422852,1.00899994373322,177.869003295898,198.100799560547,1.47930002212524,2.08730006217957,14.8950004577637,30.8160991668701,2.81100010871887,-131719.81165,-209876.548052
"141",15,30.9062995910645,1.98870003223419,155.27229309082,172.873397827148,1.1246999502182,2.92630004882812,15.0177001953125,27.7117004394531,3.37969994544983,-125786.387447,-222745.435849
"142",8,37.9327011108398,10.7976999282837,87.6060028076172,126.678596496582,0.642300009727478,4.13500022888184,18.5366992950439,33.5723991394043,4.54960012435913,19496.8094686,-385429.101868
"143",15,39.7322998046875,12.0233001708984,71.9686965942383,99.4030990600586,1.08120000362396,5.55299997329712,17.9169998168945,23.5552005767822,6.00269985198975,-21758.672497,-391996.11366
"144",8,38.140998840332,15.3922996520996,64.736701965332,96.2276992797852,0.819100022315979,5.75,18.7660007476807,26.3516006469727,6.2121000289917,71179.5098081,-413304.104075
"145",8,38.140998840332,15.3922996520996,64.736701965332,96.2276992797852,0.819100022315979,5.75,18.7660007476807,26.3516006469727,6.2121000289917,71179.5098081,-413304.104075
"146",15,41.8479995727539,11.8613004684448,124.511703491211,183.262893676758,3.39910006523132,5.62470006942749,15.9252996444702,31.8894004821777,5.99289989471436,233481.040107,-418222.093096
"147",8,44.99169921875,13.5550003051758,117.538696289062,172.772705078125,3.69770002365112,5.99499988555908,16.1916999816895,32.0733985900879,6.37160015106201,234873.487726,-421133.689459
"148",8,39.5077018737793,19.4342994689941,63.5157012939453,100.843299865723,2.22029995918274,5.56199979782104,19.0540008544922,31.1802997589111,6.01980018615723,203390.831637,-429310.748556
"149",2,37.9292984008789,18.3187007904053,60.6666984558105,91.3936004638672,6.62720012664795,4.61969995498657,16.4067001342773,32.7585983276367,4.71099996566772,273053.329261,-433253.805298
"150",5,35.49169921875,17.8283004760742,55.1629981994629,84.3710021972656,1.11839997768402,5.76999998092651,19.4169998168945,31.3880004882812,6.32889986038208,215652.817123,-451744.902677
"151",2,38.9766998291016,22.75,50.5870018005371,82.8741989135742,1.69589996337891,10.8007001876831,18.112699508667,26.5400009155273,10.5740995407104,151060.688761,-471595.392399
"152",8,34.1217002868652,14.7087001800537,55.3120002746582,73.443603515625,10.1437997817993,3.65930008888245,16.5673007965088,32.978401184082,3.7564001083374,299403.723938,-473146.500326
"153",8,34.1217002868652,14.7087001800537,55.3120002746582,73.443603515625,10.1437997817993,3.65930008888245,16.5673007965088,32.978401184082,3.7564001083374,299403.723938,-473146.500326
"154",7,26.6082992553711,7.07429981231689,74.6330032348633,96.6763000488281,14.0930995941162,0.283300012350082,13.5256996154785,29.7751998901367,0.0829000025987625,307091.372074,-479732.264909
"155",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"156",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"157",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"158",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"159",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"160",2,32.6110000610352,24.5223007202148,42.7507019042969,56.3202018737793,1.02530002593994,7.42500019073486,19.3297004699707,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"161",8,33.5672988891602,24.8526992797852,40.7132987976074,76.280403137207,2.27099990844727,6.82369995117188,18.104700088501,32.0890007019043,7.07420015335083,253924.560329,-492440.126542
"162",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"163",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"164",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"165",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"166",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"167",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"168",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"169",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"170",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"171",15,35.9523010253906,23.6343002319336,44.4076995849609,83.4700012207031,2.28889989852905,7.22569990158081,17.9512996673584,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"172",15,35.564998626709,23.1483001708984,44.3400001525879,83.5419998168945,2.26640009880066,7.16499996185303,17.9676990509033,31.6529006958008,7.417799949646,253266.972106,-494590.728296
"173",15,35.564998626709,23.1483001708984,44.3400001525879,83.5419998168945,2.26640009880066,7.16499996185303,17.9676990509033,31.6529006958008,7.417799949646,253266.972106,-494590.728296
"174",7,32.1386985778809,7.19469976425171,92.0810012817383,124.471801757812,10.4706001281738,0.342000007629395,12.4083003997803,28.8572998046875,0.6564000248909,321338.611278,-557741.142599
